1a + 3b + 1c + 4d = weight 3250.64, charge -2, weight/charge -1625.4012700635033
1a + 3b + 1c + 5d = weight 3399.71, charge -3, weight/charge -1133.2744424814161
1a + 3b + 2c + 0d = weight 2719.84, charge 4, weight/charge 679.9430014249645
1a + 3b + 2c + 1d = weight 2868.91, charge 3, weight/charge 956.2714576180795
1a + 3b + 2c + 2d = weight 3017.98, charge 2, weight/charge 1508.9145542722863
1a + 3b + 2c + 3d = weight 3167.05, charge 1, weight/charge 3166.7333266673336
1a + 3b + 2c + 4d = weight 3316.12, charge 0, weight/charge 33161199.999999996
1a + 3b + 2c + 5d = weight 3465.19, charge -1, weight/charge -3465.5365536553654
1a + 3b + 3c + 0d = weight 2785.32, charge 6, weight/charge 464.2122631289479
1a + 3b + 3c + 1d = weight 2934.39, charge 5, weight/charge 586.8662626747466
1a + 3b + 3c + 2d = weight 3083.46, charge 4, weight/charge 770.8457288567786
1a + 3b + 3c + 3d = weight 3232.53, charge 3, weight/charge 1077.4740841971934
1a + 3b + 3c + 4d = weight 3381.60, charge 2, weight/charge 1690.7154642267888
1a + 3b + 3c + 5d = weight 3530.67, charge 1, weight/charge 3530.3169683031697
1a + 3b + 4c + 0d = weight 2850.80, charge 8, weight/charge 356.34554568067904
1a + 3b + 4c + 1d = weight 2999.87, charge 7, weight/charge 428.54673504664225
1a + 3b + 4c + 2d = weight 3148.94, charge 6, weight/charge 524.8145864235596
1a + 3b + 4c + 3d = weight 3298.01, charge 5, weight/charge 659.5888082238356
1a + 3b + 4c + 4d = weight 3447.08, charge 4, weight/charge 861.7484562885928
1a + 3b + 4c + 5d = weight 3596.15, charge 3, weight/charge 1198.6767107763073
1a + 3b + 5c + 0d = weight 2916.28, charge 10, weight/charge 291.6250837491625
1a + 3b + 5c + 1d = weight 3065.35, charge 9, weight/charge 340.59066010377666
1a + 3b + 5c + 2d = weight 3214.42, charge 8, weight/charge 401.7974775315309
1a + 3b + 5c + 3d = weight 3363.49, charge 7, weight/charge 480.4917072613249
1a + 3b + 5c + 4d = weight 3512.56, charge 6, weight/charge 585.4169097181715
1a + 3b + 5c + 5d = weight 3661.63, charge 5, weight/charge 732.3113537729246
1a + 4b + 0c + 0d = weight 3225.61, charge 0, weight/charge 32256100.0
1a + 4b + 0c + 1d = weight 3374.68, charge -1, weight/charge -3375.017501750175
1a + 4b + 0c + 2d = weight 3523.75, charge -2, weight/charge -1761.9630981549078
1a + 4b + 0c + 3d = weight 3672.82, charge -3, weight/charge -1224.3141438047937
1a + 4b + 0c + 4d = weight 3821.89, charge -4, weight/charge -955.4963874096853
1a + 4b + 0c + 5d = weight 3970.96, charge -5, weight/charge -794.2078841576831
1a + 4b + 1c + 0d = weight 3291.09, charge 2, weight/charge 1645.4627268636568
1a + 4b + 1c + 1d = weight 3440.16, charge 1, weight/charge 3439.8160183981604
1a + 4b + 1c + 2d = weight 3589.23, charge 0, weight/charge 35892300.0
1a + 4b + 1c + 3d = weight 3738.30, charge -1, weight/charge -3738.673867386739
1a + 4b + 1c + 4d = weight 3887.37, charge -2, weight/charge -1943.7821891094554
1a + 4b + 1c + 5d = weight 4036.44, charge -3, weight/charge -1345.524850828361
1a + 4b + 2c + 0d = weight 3356.57, charge 4, weight/charge 839.1215219619511
1a + 4b + 2c + 1d = weight 3505.64, charge 3, weight/charge 1168.507716409453
1a + 4b + 2c + 2d = weight 3654.71, charge 2, weight/charge 1827.2636368181588
1a + 4b + 2c + 3d = weight 3803.78, charge 1, weight/charge 3803.399660033997
1a + 4b + 2c + 4d = weight 3952.85, charge 0, weight/charge 39528500.0
1a + 4b + 2c + 5d = weight 4101.92, charge -1, weight/charge -4102.330233023303
1a + 4b + 3c + 0d = weight 3422.05, charge 6, weight/charge 570.3321611306478
1a + 4b + 3c + 1d = weight 3571.12, charge 5, weight/charge 714.209715805684
1a + 4b + 3c + 2d = weight 3720.19, charge 4, weight/charge 930.0242493937652
1a + 4b + 3c + 3d = weight 3869.26, charge 3, weight/charge 1289.710342988567
1a + 4b + 3c + 4d = weight 4018.33, charge 2, weight/charge 2009.064546772661
1a + 4b + 3c + 5d = weight 4167.40, charge 1, weight/charge 4166.983301669833
1a + 4b + 4c + 0d = weight 3487.53, charge 8, weight/charge 435.93580080249
1a + 4b + 4c + 1d = weight 3636.60, charge 7, weight/charge 519.5068641876545
1a + 4b + 4c + 2d = weight 3785.67, charge 6, weight/charge 630.9344844252596
1a + 4b + 4c + 3d = weight 3934.74, charge 5, weight/charge 786.932261354773
1a + 4b + 4c + 4d = weight 4083.81, charge 4, weight/charge 1020.9269768255796
1a + 4b + 4c + 5d = weight 4232.88, charge 3, weight/charge 1410.912969567681
1a + 4b + 5c + 0d = weight 3553.01, charge 10, weight/charge 355.2974470255298
1a + 4b + 5c + 1d = weight 3702.08, charge 9, weight/charge 411.3376518038689
1a + 4b + 5c + 2d = weight 3851.15, charge 8, weight/charge 481.38773265334186
1a + 4b + 5c + 3d = weight 4000.22, charge 7, weight/charge 571.4518364023372
1a + 4b + 5c + 4d = weight 4149.29, charge 6, weight/charge 691.5368077198714
1a + 4b + 5c + 5d = weight 4298.36, charge 5, weight/charge 859.6548069038621
1a + 5b + 0c + 0d = weight 3862.34, charge 0, weight/charge 38623400.0
1a + 5b + 0c + 1d = weight 4011.41, charge -1, weight/charge -4011.811181118112
1a + 5b + 0c + 2d = weight 4160.48, charge -2, weight/charge -2080.3440172008604
1a + 5b + 0c + 3d = weight 4309.55, charge -3, weight/charge -1436.5645521517386
1a + 5b + 0c + 4d = weight 4458.62, charge -4, weight/charge -1114.6828670716768
1a + 5b + 0c + 5d = weight 4607.69, charge -5, weight/charge -921.5564311286226
1a + 5b + 1c + 0d = weight 3927.82, charge 2, weight/charge 1963.8118094095294
1a + 5b + 1c + 1d = weight 4076.89, charge 1, weight/charge 4076.4823517648238
1a + 5b + 1c + 2d = weight 4225.96, charge 0, weight/charge 42259600.0
1a + 5b + 1c + 3d = weight 4375.03, charge -1, weight/charge -4375.467546754675
1a + 5b + 1c + 4d = weight 4524.10, charge -2, weight/charge -2262.163108155408
1a + 5b + 1c + 5d = weight 4673.17, charge -3, weight/charge -1557.775259175306
1a + 5b + 2c + 0d = weight 3993.30, charge 4, weight/charge 998.3000424989376
1a + 5b + 2c + 1d = weight 4142.37, charge 3, weight/charge 1380.7439752008265
1a + 5b + 2c + 2d = weight 4291.44, charge 2, weight/charge 2145.612719364032
1a + 5b + 2c + 3d = weight 4440.51, charge 1, weight/charge 4440.06599340066
1a + 5b + 2c + 4d = weight 4589.58, charge 0, weight/charge 45895800.0
1a + 5b + 2c + 5d = weight 4738.65, charge -1, weight/charge -4739.123912391238
1a + 5b + 3c + 0d = weight 4058.78, charge 6, weight/charge 676.4520591323478
1a + 5b + 3c + 1d = weight 4207.85, charge 5, weight/charge 841.5531689366214
1a + 5b + 3c + 2d = weight 4356.92, charge 4, weight/charge 1089.2027699307519
1a + 5b + 3c + 3d = weight 4505.99, charge 3, weight/charge 1501.9466017799405
1a + 5b + 3c + 4d = weight 4655.06, charge 2, weight/charge 2327.413629318534
1a + 5b + 3c + 5d = weight 4804.13, charge 1, weight/charge 4803.649635036497
1a + 5b + 4c + 0d = weight 4124.26, charge 8, weight/charge 515.526055924301
1a + 5b + 4c + 1d = weight 4273.33, charge 7, weight/charge 610.4669933286667
1a + 5b + 4c + 2d = weight 4422.40, charge 6, weight/charge 737.0543824269597
1a + 5b + 4c + 3d = weight 4571.47, charge 5, weight/charge 914.2757144857104
1a + 5b + 4c + 4d = weight 4720.54, charge 4, weight/charge 1180.105497362566
1a + 5b + 4c + 5d = weight 4869.61, charge 3, weight/charge 1623.1492283590549
1a + 5b + 5c + 0d = weight 4189.74, charge 10, weight/charge 418.969810301897
1a + 5b + 5c + 1d = weight 4338.81, charge 9, weight/charge 482.08464350396105
1a + 5b + 5c + 2d = weight 4487.88, charge 8, weight/charge 560.9779877751529
1a + 5b + 5c + 3d = weight 4636.95, charge 7, weight/charge 662.4119655433494
1a + 5b + 5c + 4d = weight 4786.02, charge 6, weight/charge 797.6567057215713
1a + 5b + 5c + 5d = weight 4935.09, charge 5, weight/charge 986.9982600347994
2a + 0b + 0c + 0d = weight 1357.38, charge 0, weight/charge 13573800.0
2a + 0b + 0c + 1d = weight 1506.45, charge -1, weight/charge -1506.6006600660066
2a + 0b + 0c + 2d = weight 1655.52, charge -2, weight/charge -827.8013900695034
2a + 0b + 0c + 3d = weight 1804.59, charge -3, weight/charge -601.5500516683891
2a + 0b + 0c + 4d = weight 1953.66, charge -4, weight/charge -488.4272106802671
2a + 0b + 0c + 5d = weight 2102.73, charge -5, weight/charge -420.55441108822174
2a + 0b + 1c + 0d = weight 1422.86, charge 2, weight/charge 711.3944302784861
2a + 0b + 1c + 1d = weight 1571.93, charge 1, weight/charge 1571.7728227177283
2a + 0b + 1c + 2d = weight 1721.00, charge 0, weight/charge 17210000.0
2a + 0b + 1c + 3d = weight 1870.07, charge -1, weight/charge -1870.2570257025704
2a + 0b + 1c + 4d = weight 2019.14, charge -2, weight/charge -1009.6204810240513
2a + 0b + 1c + 5d = weight 2168.21, charge -3, weight/charge -722.7607586919564
2a + 0b + 2c + 0d = weight 1488.34, charge 4, weight/charge 372.0756981075474
2a + 0b + 2c + 1d = weight 1637.41, charge 3, weight/charge 545.7851404953168
2a + 0b + 2c + 2d = weight 1786.48, charge 2, weight/charge 893.1953402329883
2a + 0b + 2c + 3d = weight 1935.55, charge 1, weight/charge 1935.356464353565
2a + 0b + 2c + 4d = weight 2084.62, charge 0, weight/charge 20846199.999999996
2a + 0b + 2c + 5d = weight 2233.69, charge -1, weight/charge -2233.913391339134
2a + 0b + 3c + 0d = weight 1553.82, charge 6, weight/charge 258.9656839052683
2a + 0b + 3c + 1d = weight 1702.89, charge 5, weight/charge 340.5711885762285
2a + 0b + 3c + 2d = weight 1851.96, charge 4, weight/charge 462.9784255393615
2a + 0b + 3c + 3d = weight 2001.03, charge 3, weight/charge 666.9877670744308
2a + 0b + 3c + 4d = weight 2150.10, charge 2, weight/charge 1074.9962501874907
2a + 0b + 3c + 5d = weight 2299.17, charge 1, weight/charge 2298.940105989401
2a + 0b + 4c + 0d = weight 1619.30, charge 8, weight/charge 202.4099698753766
2a + 0b + 4c + 1d = weight 1768.37, charge 7, weight/charge 252.62067684747365
2a + 0b + 4c + 2d = weight 1917.44, charge 6, weight/charge 319.56800719988
2a + 0b + 4c + 3d = weight 2066.51, charge 5, weight/charge 413.29373412531754
2a + 0b + 4c + 4d = weight 2215.58, charge 4, weight/charge 553.8811529711758
2a + 0b + 4c + 5d = weight 2364.65, charge 3, weight/charge 788.1903936535449
2a + 0b + 5c + 0d = weight 1684.78, charge 10, weight/charge 168.47631523684765
2a + 0b + 5c + 1d = weight 1833.85, charge 9, weight/charge 203.75884712392087
2a + 0b + 5c + 2d = weight 1982.92, charge 8, weight/charge 247.86190172622844
2a + 0b + 5c + 3d = weight 2131.99, charge 7, weight/charge 304.5656490621563
2a + 0b + 5c + 4d = weight 2281.06, charge 6, weight/charge 380.17033049449185
2a + 0b + 5c + 5d = weight 2430.13, charge 5, weight/charge 486.0162796744066
2a + 1b + 0c + 0d = weight 1994.11, charge 0, weight/charge 19941100.0
2a + 1b + 0c + 1d = weight 2143.18, charge -1, weight/charge -2143.3943394339435
2a + 1b + 0c + 2d = weight 2292.25, charge -2, weight/charge -1146.1823091154558
2a + 1b + 0c + 3d = weight 2441.32, charge -3, weight/charge -813.800460015334
2a + 1b + 0c + 4d = weight 2590.39, charge -4, weight/charge -647.6136903422587
2a + 1b + 0c + 5d = weight 2739.46, charge -5, weight/charge -547.9029580591612
2a + 1b + 1c + 0d = weight 2059.59, charge 2, weight/charge 1029.7435128243587
2a + 1b + 1c + 1d = weight 2208.66, charge 1, weight/charge 2208.439156084392
2a + 1b + 1c + 2d = weight 2357.73, charge 0, weight/charge 23577300.0
2a + 1b + 1c + 3d = weight 2506.80, charge -1, weight/charge -2507.0507050705073
2a + 1b + 1c + 4d = weight 2655.87, charge -2, weight/charge -1328.0014000700035
2a + 1b + 1c + 5d = weight 2804.94, charge -3, weight/charge -935.0111670389014
2a + 1b + 2c + 0d = weight 2125.07, charge 4, weight/charge 531.2542186445339
2a + 1b + 2c + 1d = weight 2274.14, charge 3, weight/charge 758.0213992866906
2a + 1b + 2c + 2d = weight 2423.21, charge 2, weight/charge 1211.544422778861
2a + 1b + 2c + 3d = weight 2572.28, charge 1, weight/charge 2572.022797720228
2a + 1b + 2c + 4d = weight 2721.35, charge 0, weight/charge 27213500.000000004
2a + 1b + 2c + 5d = weight 2870.42, charge -1, weight/charge -2870.7070707070707
2a + 1b + 3c + 0d = weight 2190.55, charge 6, weight/charge 365.0855819069683
2a + 1b + 3c + 1d = weight 2339.62, charge 5, weight/charge 467.91464170716597
2a + 1b + 3c + 2d = weight 2488.69, charge 4, weight/charge 622.1569460763482
2a + 1b + 3c + 3d = weight 2637.76, charge 3, weight/charge 879.2240258658045
2a + 1b + 3c + 4d = weight 2786.83, charge 2, weight/charge 1393.3453327333632
2a + 1b + 3c + 5d = weight 2935.90, charge 1, weight/charge 2935.6064393560646
2a + 1b + 4c + 0d = weight 2256.03, charge 8, weight/charge 282.00022499718756
2a + 1b + 4c + 1d = weight 2405.10, charge 7, weight/charge 343.58080598848596
2a + 1b + 4c + 2d = weight 2554.17, charge 6, weight/charge 425.68790520158
2a + 1b + 4c + 3d = weight 2703.24, charge 5, weight/charge 540.637187256255
2a + 1b + 4c + 4d = weight 2852.31, charge 4, weight/charge 713.0596735081624
2a + 1b + 4c + 5d = weight 3001.38, charge 3, weight/charge 1000.4266524449184
2a + 1b + 5c + 0d = weight 2321.51, charge 10, weight/charge 232.1486785132149
2a + 1b + 5c + 1d = weight 2470.58, charge 9, weight/charge 274.5058388240131
2a + 1b + 5c + 2d = weight 2619.65, charge 8, weight/charge 327.4521568480394
2a + 1b + 5c + 3d = weight 2768.72, charge 7, weight/charge 395.52577820316856
2a + 1b + 5c + 4d = weight 2917.79, charge 6, weight/charge 486.29022849619173
2a + 1b + 5c + 5d = weight 3066.86, charge 5, weight/charge 613.3597328053439
2a + 2b + 0c + 0d = weight 2630.84, charge 0, weight/charge 26308400.0
2a + 2b + 0c + 1d = weight 2779.91, charge -1, weight/charge -2780.1880188018804
2a + 2b + 0c + 2d = weight 2928.98, charge -2, weight/charge -1464.563228161408
2a + 2b + 0c + 3d = weight 3078.05, charge -3, weight/charge -1026.0508683622788
2a + 2b + 0c + 4d = weight 3227.12, charge -4, weight/charge -806.8001700042502
2a + 2b + 0c + 5d = weight 3376.19, charge -5, weight/charge -675.2515050301006
2a + 2b + 1c + 0d = weight 2696.32, charge 2, weight/charge 1348.0925953702315
2a + 2b + 1c + 1d = weight 2845.39, charge 1, weight/charge 2845.1054894510553
2a + 2b + 1c + 2d = weight 2994.46, charge 0, weight/charge 29944600.0
2a + 2b + 1c + 3d = weight 3143.53, charge -1, weight/charge -3143.844384438444
2a + 2b + 1c + 4d = weight 3292.60, charge -2, weight/charge -1646.382319115956
2a + 2b + 1c + 5d = weight 3441.67, charge -3, weight/charge -1147.2615753858463
2a + 2b + 2c + 0d = weight 2761.80, charge 4, weight/charge 690.4327391815206
2a + 2b + 2c + 1d = weight 2910.87, charge 3, weight/charge 970.2576580780641
2a + 2b + 2c + 2d = weight 3059.94, charge 2, weight/charge 1529.8935053247337
2a + 2b + 2c + 3d = weight 3209.01, charge 1, weight/charge 3208.6891310868914
2a + 2b + 2c + 4d = weight 3358.08, charge 0, weight/charge 33580800.0
2a + 2b + 2c + 5d = weight 3507.15, charge -1, weight/charge -3507.5007500750075
2a + 2b + 3c + 0d = weight 2827.28, charge 6, weight/charge 471.2054799086682
2a + 2b + 3c + 1d = weight 2976.35, charge 5, weight/charge 595.2580948381034
2a + 2b + 3c + 2d = weight 3125.42, charge 4, weight/charge 781.3354666133347
2a + 2b + 3c + 3d = weight 3274.49, charge 3, weight/charge 1091.4602846571781
2a + 2b + 3c + 4d = weight 3423.56, charge 2, weight/charge 1711.694415279236
2a + 2b + 3c + 5d = weight 3572.63, charge 1, weight/charge 3572.272772722728
2a + 2b + 4c + 0d = weight 2892.76, charge 8, weight/charge 361.5904801189985
2a + 2b + 4c + 1d = weight 3041.83, charge 7, weight/charge 434.5409351294982
2a + 2b + 4c + 2d = weight 3190.90, charge 6, weight/charge 531.80780320328
2a + 2b + 4c + 3d = weight 3339.97, charge 5, weight/charge 667.9806403871924
2a + 2b + 4c + 4d = weight 3489.04, charge 4, weight/charge 872.2381940451489
2a + 2b + 4c + 5d = weight 3638.11, charge 3, weight/charge 1212.662911236292
2a + 2b + 5c + 0d = weight 2958.24, charge 10, weight/charge 295.8210417895821
2a + 2b + 5c + 1d = weight 3107.31, charge 9, weight/charge 345.2528305241053
2a + 2b + 5c + 2d = weight 3256.38, charge 8, weight/charge 407.0424119698504
2a + 2b + 5c + 3d = weight 3405.45, charge 7, weight/charge 486.4859073441809
2a + 2b + 5c + 4d = weight 3554.52, charge 6, weight/charge 592.4101264978918
2a + 2b + 5c + 5d = weight 3703.59, charge 5, weight/charge 740.7031859362813
2a + 3b + 0c + 0d = weight 3267.57, charge 0, weight/charge 32675700.0
2a + 3b + 0c + 1d = weight 3416.64, charge -1, weight/charge -3416.9816981698173
2a + 3b + 0c + 2d = weight 3565.71, charge -2, weight/charge -1782.9441472073604
2a + 3b + 0c + 3d = weight 3714.78, charge -3, weight/charge -1238.3012767092239
2a + 3b + 0c + 4d = weight 3863.85, charge -4, weight/charge -965.9866496662418
2a + 3b + 0c + 5d = weight 4012.92, charge -5, weight/charge -802.60005200104
2a + 3b + 1c + 0d = weight 3333.05, charge 2, weight/charge 1666.441677916104
2a + 3b + 1c + 1d = weight 3482.12, charge 1, weight/charge 3481.7718228177187
2a + 3b + 1c + 2d = weight 3631.19, charge 0, weight/charge 36311900.0
2a + 3b + 1c + 3d = weight 3780.26, charge -1, weight/charge -3780.6380638063806
2a + 3b + 1c + 4d = weight 3929.33, charge -2, weight/charge -1964.763238161908
2a + 3b + 1c + 5d = weight 4078.40, charge -3, weight/charge -1359.5119837327911
2a + 3b + 2c + 0d = weight 3398.53, charge 4, weight/charge 849.6112597185071
2a + 3b + 2c + 1d = weight 3547.60, charge 3, weight/charge 1182.4939168694377
2a + 3b + 2c + 2d = weight 3696.67, charge 2, weight/charge 1848.2425878706063
2a + 3b + 2c + 3d = weight 3845.74, charge 1, weight/charge 3845.3554644535548
2a + 3b + 2c + 4d = weight 3994.81, charge 0, weight/charge 39948100.0
2a + 3b + 2c + 5d = weight 4143.88, charge -1, weight/charge -4144.294429442944
2a + 3b + 3c + 0d = weight 3464.01, charge 6, weight/charge 577.3253779103683
2a + 3b + 3c + 1d = weight 3613.08, charge 5, weight/charge 722.6015479690408
2a + 3b + 3c + 2d = weight 3762.15, charge 4, weight/charge 940.5139871503213
2a + 3b + 3c + 3d = weight 3911.22, charge 3, weight/charge 1303.6965434485517
2a + 3b + 3c + 4d = weight 4060.29, charge 2, weight/charge 2030.0434978251085
2a + 3b + 3c + 5d = weight 4209.36, charge 1, weight/charge 4208.939106089391
2a + 3b + 4c + 0d = weight 3529.49, charge 8, weight/charge 441.18073524080955
2a + 3b + 4c + 1d = weight 3678.56, charge 7, weight/charge 525.5010642705105
2a + 3b + 4c + 2d = weight 3827.63, charge 6, weight/charge 637.9277012049799
2a + 3b + 4c + 3d = weight 3976.70, charge 5, weight/charge 795.3240935181298
2a + 3b + 4c + 4d = weight 4125.77, charge 4, weight/charge 1031.4167145821357
2a + 3b + 4c + 5d = weight 4274.84, charge 3, weight/charge 1424.8991700276656
2a + 3b + 5c + 0d = weight 3594.97, charge 10, weight/charge 359.4934050659494
2a + 3b + 5c + 1d = weight 3744.04, charge 9, weight/charge 415.99982222419754
2a + 3b + 5c + 2d = weight 3893.11, charge 8, weight/charge 486.6326670916614
2a + 3b + 5c + 3d = weight 4042.18, charge 7, weight/charge 577.4460364851931
2a + 3b + 5c + 4d = weight 4191.25, charge 6, weight/charge 698.5300244995917
2a + 3b + 5c + 5d = weight 4340.32, charge 5, weight/charge 868.0466390672186
2a + 4b + 0c + 0d = weight 3904.30, charge 0, weight/charge 39043000.0
2a + 4b + 0c + 1d = weight 4053.37, charge -1, weight/charge -4053.775377537754
2a + 4b + 0c + 2d = weight 4202.44, charge -2, weight/charge -2101.325066253313
2a + 4b + 0c + 3d = weight 4351.51, charge -3, weight/charge -1450.5516850561687
2a + 4b + 0c + 4d = weight 4500.58, charge -4, weight/charge -1125.1731293282332
2a + 4b + 0c + 5d = weight 4649.65, charge -5, weight/charge -929.9485989719793
2a + 4b + 1c + 0d = weight 3969.78, charge 2, weight/charge 1984.7907604619768
2a + 4b + 1c + 1d = weight 4118.85, charge 1, weight/charge 4118.438156184382
2a + 4b + 1c + 2d = weight 4267.92, charge 0, weight/charge 42679200.0
2a + 4b + 1c + 3d = weight 4416.99, charge -1, weight/charge -4417.4317431743175
2a + 4b + 1c + 4d = weight 4566.06, charge -2, weight/charge -2283.1441572078606
2a + 4b + 1c + 5d = weight 4715.13, charge -3, weight/charge -1571.7623920797362
2a + 4b + 2c + 0d = weight 4035.26, charge 4, weight/charge 1008.7897802554937
2a + 4b + 2c + 1d = weight 4184.33, charge 3, weight/charge 1394.7301756608113
2a + 4b + 2c + 2d = weight 4333.40, charge 2, weight/charge 2166.5916704164792
2a + 4b + 2c + 3d = weight 4482.47, charge 1, weight/charge 4482.021797820218
2a + 4b + 2c + 4d = weight 4631.54, charge 0, weight/charge 46315400.0
2a + 4b + 2c + 5d = weight 4780.61, charge -1, weight/charge -4781.088108810882
2a + 4b + 3c + 0d = weight 4100.74, charge 6, weight/charge 683.4452759120682
2a + 4b + 3c + 1d = weight 4249.81, charge 5, weight/charge 849.945001099978
2a + 4b + 3c + 2d = weight 4398.88, charge 4, weight/charge 1099.6925076873079
2a + 4b + 3c + 3d = weight 4547.95, charge 3, weight/charge 1515.9328022399252
2a + 4b + 3c + 4d = weight 4697.02, charge 2, weight/charge 2348.392580370981
2a + 4b + 3c + 5d = weight 4846.09, charge 1, weight/charge 4845.605439456054
2a + 4b + 4c + 0d = weight 4166.22, charge 8, weight/charge 520.7709903626205
2a + 4b + 4c + 1d = weight 4315.29, charge 7, weight/charge 616.4611934115227
2a + 4b + 4c + 2d = weight 4464.36, charge 6, weight/charge 744.04759920668
2a + 4b + 4c + 3d = weight 4613.43, charge 5, weight/charge 922.6675466490672
2a + 4b + 4c + 4d = weight 4762.50, charge 4, weight/charge 1190.595235119122
2a + 4b + 4c + 5d = weight 4911.57, charge 3, weight/charge 1637.1354288190391
2a + 4b + 5c + 0d = weight 4231.70, charge 10, weight/charge 423.1657683423166
2a + 4b + 5c + 1d = weight 4380.77, charge 9, weight/charge 486.7468139242897
2a + 4b + 5c + 2d = weight 4529.84, charge 8, weight/charge 566.2229222134723
2a + 4b + 5c + 3d = weight 4678.91, charge 7, weight/charge 668.4061656262054
2a + 4b + 5c + 4d = weight 4827.98, charge 6, weight/charge 804.6499225012916
2a + 4b + 5c + 5d = weight 4977.05, charge 5, weight/charge 995.3900921981559
2a + 5b + 0c + 0d = weight 4541.03, charge 0, weight/charge 45410300.00000001
2a + 5b + 0c + 1d = weight 4690.10, charge -1, weight/charge -4690.569056905691
2a + 5b + 0c + 2d = weight 4839.17, charge -2, weight/charge -2419.7059852992656
2a + 5b + 0c + 3d = weight 4988.24, charge -3, weight/charge -1662.8020934031138
2a + 5b + 0c + 4d = weight 5137.31, charge -4, weight/charge -1284.3596089902248
2a + 5b + 0c + 5d = weight 5286.38, charge -5, weight/charge -1057.297145942919
2a + 5b + 1c + 0d = weight 4606.51, charge 2, weight/charge 2303.1398430078493
2a + 5b + 1c + 1d = weight 4755.58, charge 1, weight/charge 4755.104489551045
2a + 5b + 1c + 2d = weight 4904.65, charge 0, weight/charge 49046500.0
2a + 5b + 1c + 3d = weight 5053.72, charge -1, weight/charge -5054.225422542255
2a + 5b + 1c + 4d = weight 5202.79, charge -2, weight/charge -2601.5250762538126
2a + 5b + 1c + 5d = weight 5351.86, charge -3, weight/charge -1784.0128004266812
2a + 5b + 2c + 0d = weight 4671.99, charge 4, weight/charge 1167.9683007924805
2a + 5b + 2c + 1d = weight 4821.06, charge 3, weight/charge 1606.966434452185
2a + 5b + 2c + 2d = weight 4970.13, charge 2, weight/charge 2484.9407529623522
2a + 5b + 2c + 3d = weight 5119.20, charge 1, weight/charge 5118.688131186882
2a + 5b + 2c + 4d = weight 5268.27, charge 0, weight/charge 52682700.0
2a + 5b + 2c + 5d = weight 5417.34, charge -1, weight/charge -5417.881788178818
2a + 5b + 3c + 0d = weight 4737.47, charge 6, weight/charge 789.5651739137681
2a + 5b + 3c + 1d = weight 4886.54, charge 5, weight/charge 977.2884542309155
2a + 5b + 3c + 2d = weight 5035.61, charge 4, weight/charge 1258.8710282242946
2a + 5b + 3c + 3d = weight 5184.68, charge 3, weight/charge 1728.169061031299
2a + 5b + 3c + 4d = weight 5333.75, charge 2, weight/charge 2666.741662916854
2a + 5b + 3c + 5d = weight 5482.82, charge 1, weight/charge 5482.271772822717
2a + 5b + 4c + 0d = weight 4802.95, charge 8, weight/charge 600.3612454844316
2a + 5b + 4c + 1d = weight 4952.02, charge 7, weight/charge 707.421322552535
2a + 5b + 4c + 2d = weight 5101.09, charge 6, weight/charge 850.16749720838
2a + 5b + 4c + 3d = weight 5250.16, charge 5, weight/charge 1050.0109997800046
2a + 5b + 4c + 4d = weight 5399.23, charge 4, weight/charge 1349.7737556561087
2a + 5b + 4c + 5d = weight 5548.30, charge 3, weight/charge 1849.3716876104131
2a + 5b + 5c + 0d = weight 4868.43, charge 10, weight/charge 486.83813161868386
2a + 5b + 5c + 1d = weight 5017.50, charge 9, weight/charge 557.4938056243819
2a + 5b + 5c + 2d = weight 5166.57, charge 8, weight/charge 645.8131773352834
2a + 5b + 5c + 3d = weight 5315.64, charge 7, weight/charge 759.3662947672177
2a + 5b + 5c + 4d = weight 5464.71, charge 6, weight/charge 910.7698205029917
2a + 5b + 5c + 5d = weight 5613.78, charge 5, weight/charge 1122.7335453290937
3a + 0b + 0c + 0d = weight 2036.07, charge 0, weight/charge 20360700.0
3a + 0b + 0c + 1d = weight 2185.14, charge -1, weight/charge -2185.3585358535856
3a + 0b + 0c + 2d = weight 2334.21, charge -2, weight/charge -1167.1633581679084
3a + 0b + 0c + 3d = weight 2483.28, charge -3, weight/charge -827.7875929197642
3a + 0b + 0c + 4d = weight 2632.35, charge -4, weight/charge -658.1039525988151
3a + 0b + 0c + 5d = weight 2781.42, charge -5, weight/charge -556.2951259025181
3a + 0b + 1c + 0d = weight 2101.55, charge 2, weight/charge 1050.7224638768062
3a + 0b + 1c + 1d = weight 2250.62, charge 1, weight/charge 2250.39496050395
3a + 0b + 1c + 2d = weight 2399.69, charge 0, weight/charge 23996900.0
3a + 0b + 1c + 3d = weight 2548.76, charge -1, weight/charge -2549.014901490149
3a + 0b + 1c + 4d = weight 2697.83, charge -2, weight/charge -1348.982449122456
3a + 0b + 1c + 5d = weight 2846.90, charge -3, weight/charge -948.9982999433315
3a + 0b + 2c + 0d = weight 2167.03, charge 4, weight/charge 541.74395640109
3a + 0b + 2c + 1d = weight 2316.10, charge 3, weight/charge 772.0075997466752
3a + 0b + 2c + 2d = weight 2465.17, charge 2, weight/charge 1232.5233738313084
3a + 0b + 2c + 3d = weight 2614.24, charge 1, weight/charge 2613.9786021397863
3a + 0b + 2c + 4d = weight 2763.31, charge 0, weight/charge 27633100.000000004
3a + 0b + 2c + 5d = weight 2912.38, charge -1, weight/charge -2912.671267126713
